name,week,population,deaths,confirmed,recovered,active,hospitalized,hospitalization rate
"US, WI",2020-10-27,5638459,2031,237869,175096,48242,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068778,NA,NA,NA,NA,NA,0.0
"US, MT",2020-10-27,1068758,7,399,197,392,50,0.89509488
"US, MT",2020-10-27,1068579,16,451,382,435,61,0.9661070636680357
"US, MT",2020-10-27,1068339,16,462,431,15,63,0.9740259740259714
"US, MT",2020-10-27,1068095,17,493,448,28,67,0.9707331208345428
"US, MT",2020-10-27,1067831,18,588,510,60,77,0.9353741496598643
"US, MT",2020-10-27,1067524,22,863,604,237,97,0.8028472107267
"US, MT",2020-10-27,1067155,32,1843,875,936,133,0.5154639175257729
"US, MT",2020-10-27,1066541,51,3474,2104,1319,205,0.42149847849329714
"US, MT",2020-10-27,1065540,80,5268,3598,1590,301,0.40812452543659855
"US, MT",2020-10-27,1064222,98,6929,5024,1807,412,0.42471599694864215
"US, MT",2020-10-27,1062525,131,8785,6795,1859,NA,0.0
"US, MT",2020-10-27,1060242,171,11907,8749,2987,NA,0.0
"US, MT",2020-10-27,1057401,210,18702,11361,7131,NA,0.0
"US, MT",2020-10-27,1053580,303,28501,18343,9855,NA,0.0
"US, MT",2020-10-27,1051874,375,32801,21353,11073,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956971,NA,NA,NA,NA,NA,0.0
"US, OK",2020-10-27,3956668,108,2184,1060,2076,488,1.5960230242857143
"US, OK",2020-10-27,3954151,214,3473,2319,3259,693,1.4252807371148857
"US, OK",2020-10-27,3950303,284,4963,3660,1019,858,1.2348521919346
"US, OK",2020-10-27,3945722,329,6338,5340,669,982,1.1067033313798857
"US, OK",2020-10-27,3940521,359,8073,6495,1219,1111,0.9829944612553286
"US, OK",2020-10-27,3934973,385,12947,9397,3165,1456,0.8032748899358929
"US, OK",2020-10-27,3928920,424,20746,15815,4507,2063,0.7102918290617122
"US, OK",2020-10-27,3921930,509,33775,26363,6903,2987,0.6317013852172993
"US, OK",2020-10-27,3913282,627,45398,37988,6783,3842,0.604494848734683
"US, OK",2020-10-27,3902749,778,55550,47186,7586,4673,0.6008743731516006
"US, OK",2020-10-27,3890220,888,67642,57383,9371,NA,0.0
"US, OK",2020-10-27,3876059,1004,83510,69754,12752,NA,0.0
"US, OK",2020-10-27,3860251,1098,99387,84520,13769,NA,0.0
"US, OK",2020-10-27,3842492,1251,117399,100357,15791,NA,0.0
"US, OK",2020-10-27,3835964,1337,122762,106292,15133,NA,0.0
"US, SC",2020-10-27,0,0,0,0,0,0,0.0
"US, SC",2020-10-27,0,0,0,0,0,0,0.0
"US, SC",2020-10-27,0,0,0,0,0,0,0.0
"US, SC",2020-10-27,0,0,0,0,0,0,0.0
"US, SC",2020-10-27,0,NA,NA,NA,NA,NA,0.0
"US, SC",2020-10-27,0,NA,NA,NA,NA,NA,0.0
"US, SC",2020-10-27,-261,97,3553,NA,3456,675,1.3570021307142857
"US, SC",2020-10-27,-2467,231,5882,3252,5651,1000,1.2143585758002644
"US, SC",2020-10-27,-7124,371,8189,4914,2904,1338,1.1670708092737645
"US, SC",2020-10-27,-13466,483,11131,6459,4189,1634,1.0485516639501
"US, SC",2020-10-27,-21554,599,17955,8682,8674,1988,0.79086605402395
"US, SC",2020-10-27,-31366,716,33320,13456,19148,2622,0.5620819756474021
"US, SC",2020-10-27,-44076,972,58168,20957,36239,3398,0.4172642788376529
"US, SC",2020-10-27,-62939,1565,84109,32859,49685,5117,0.43455516056545646
"US, SC",2020-10-27,-91227,2144,102974,40837,59993,6482,0.4496280614524057
"US, SC",2020-10-27,-127233,2628,114598,51431,60539,7598,0.4735809400812278
"US, SC",2020-10-27,-169747,3028,129046,51431,74587,NA,0.0
"US, SC",2020-10-27,-217496,3323,145273,69629,72321,NA,0.0
"US, SC",2020-10-27,-269176,3552,157406,78115,75739,NA,0.0
"US, SC",2020-10-27,-324428,3823,171501,86928,80750,NA,0.0
"US, SC",2020-10-27,-343866,3935,176612,90994,81683,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205958,NA,NA,NA,NA,NA,0.0
"US, UT",2020-10-27,3205909,18,2417,218,2399,213,0.6294698268571429
"US, UT",2020-10-27,3205419,45,4497,1790,4452,383,0.6083420693160522
"US, UT",2020-10-27,3204518,75,6749,3566,3108,558,0.5905636813919521
"US, UT",2020-10-27,3203129,107,9264,5813,3344,753,0.5805884529977793
"US, UT",2020-10-27,3201294,139,13981,8114,5728,1012,0.5170282117567722
"US, UT",2020-10-27,3198950,167,21100,11931,9002,1396,0.47257955314827355
"US, UT",2020-10-27,3196075,216,30030,17728,12086,1850,0.4400361543218686
"US, UT",2020-10-27,3192248,286,38855,25905,12664,2295,0.42189826644851713
"US, UT",2020-10-27,3187388,351,45090,35311,9428,2696,0.4270823432500079
"US, UT",2020-10-27,3181714,403,50557,42512,7642,3015,0.42596899115284287
"US, UT",2020-10-27,3175457,431,56675,48021,8223,NA,0.0
"US, UT",2020-10-27,3168860,448,69547,53806,15293,NA,0.0
"US, UT",2020-10-27,3161652,517,85844,63307,22020,NA,0.0
"US, UT",2020-10-27,3153434,574,106083,78212,27297,NA,0.0
"US, UT",2020-10-27,3150465,604,114656,84101,29951,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7614893,NA,NA,NA,NA,NA,0.0
"US, WA",2020-10-27,7613150,599,10799,NA,10269,387,0.25597608242857145
"US, WA",2020-10-27,7602193,828,14070,NA,13269,NA,0.0
"US, WA",2020-10-27,7588327,1004,17773,NA,16790,NA,0.0
"US, WA",2020-10-27,7572314,1115,21071,NA,19960,3413,1.1569726841901857
"US, WA",2020-10-27,7554880,1207,25825,NA,24325,3817,1.0675967465849214
"US, WA",2020-10-27,7536141,1292,32267,NA,30442,4240,0.9538206817118358
"US, WA",2020-10-27,7515833,1414,42295,NA,40358,4751,0.8347037161972215
"US, WA",2020-10-27,7493591,1559,54979,NA,52657,5397,0.7111890047043629
"US, WA",2020-10-27,7468558,1755,65439,NA,62978,6102,0.673637820866655
"US, WA",2020-10-27,7441116,1886,73801,NA,70813,6640,0.6523605824872621
"US, WA",2020-10-27,7412112,1972,80374,NA,77020,NA,0.0
"US, WA",2020-10-27,7381706,2074,87519,NA,83730,NA,0.0
"US, WA",2020-10-27,7349773,2171,95914,NA,90845,NA,0.0
"US, WA",2020-10-27,7316273,2294,106212,NA,101179,NA,0.0
"US, WA",2020-10-27,7304657,2345,110808,NA,105135,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344212,NA,NA,NA,NA,NA,0.0
"US, ME",2020-10-27,1344154,20,735,292,715,124,1.2050534499999999
"US, ME",2020-10-27,1343556,52,1056,615,1004,166,1.1228354978355
"US, ME",2020-10-27,1342637,69,1565,958,538,207,0.9447740757644929
"US, ME",2020-10-27,1341501,85,2226,1458,683,270,0.8663842895648858
"US, ME",2020-10-27,1340056,100,2757,2152,505,313,0.8109228457433
"US, ME",2020-10-27,1338523,104,3191,2577,510,346,0.774499709003
"US, ME",2020-10-27,1336891,114,3558,3008,436,372,0.74680799807275
"US, ME",2020-10-27,1335133,121,3838,3319,398,384,0.7146579319586072
"US, ME",2020-10-27,1333275,126,4070,3579,365,394,0.6914706914706914
"US, ME",2020-10-27,1331344,132,4414,3847,435,415,0.6715645025568
"US, ME",2020-10-27,1329346,134,4792,4191,467,NA,0.0
"US, ME",2020-10-27,1327270,140,5258,4538,580,NA,0.0
"US, ME",2020-10-27,1325145,143,5720,4970,607,NA,0.0
"US, ME",2020-10-27,1322967,146,6251,5363,742,NA,0.0
"US, ME",2020-10-27,1322236,147,6662,5517,998,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2976149,NA,NA,NA,NA,NA,0.0
"US, MS",2020-10-27,2975844,111,3087,NA,2976,596,1.3790550235714285
"US, MS",2020-10-27,2973021,250,6569,3413,6319,1126,1.2243655263901856
"US, MS",2020-10-27,2967366,480,10483,6268,3735,1667,1.1358526048977287
"US, MS",2020-10-27,2958415,710,14793,9401,4682,2208,1.0661413216675857
"US, MS",2020-10-27,2946255,889,19348,13356,5103,2644,0.9761067958297643
"US, MS",2020-10-27,2931774,1039,25892,17242,7611,3102,0.8557524662885357
"US, MS",2020-10-27,2914539,1250,36680,25932,9498,3530,0.6874123695279636
"US, MS",2020-10-27,2893558,1540,54085,35071,17474,4103,0.5418719211822657
"US, MS",2020-10-27,2866769,1989,69374,49836,17549,4794,0.4935978485146765
"US, MS",2020-10-27,2833950,2399,80695,62707,15589,5267,0.4662175918139736
"US, MS",2020-10-27,2795811,2670,89175,74098,12407,NA,0.0
"US, MS",2020-10-27,2753837,2911,96677,85327,8439,NA,0.0
"US, MS",2020-10-27,2708627,3101,104932,90577,11254,NA,0.0
"US, MS",2020-10-27,2660779,3263,115763,101385,11115,NA,0.0
"US, MS",2020-10-27,2644222,3334,120160,101385,15441,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792147,NA,NA,NA,NA,NA,0.0
"US, WV",2020-10-27,1792124,9,640,147,631,164,1.8303571428571428
"US, WV",2020-10-27,1791736,38,1110,504,1072,NA,0.0
"US, WV",2020-10-27,1790968,60,1427,870,497,NA,0.0
"US, WV",2020-10-27,1789916,74,1951,1241,636,NA,0.0
"US, WV",2020-10-27,1788688,88,2274,1568,618,NA,0.0
"US, WV",2020-10-27,1787340,93,2832,2062,677,NA,0.0
"US, WV",2020-10-27,1785923,97,4313,2825,1391,NA,0.0
"US, WV",2020-10-27,1784404,108,6120,4481,1531,NA,0.0
"US, WV",2020-10-27,1782505,153,8018,5960,1905,NA,0.0
"US, WV",2020-10-27,1779939,198,9633,7773,1662,NA,0.0
"US, WV",2020-10-27,1776380,264,12177,9062,2851,NA,0.0
"US, WV",2020-10-27,1771814,337,15167,11121,3709,NA,0.0
"US, WV",2020-10-27,1766339,385,18132,13167,4580,NA,0.0
"US, WV",2020-10-27,1760226,426,22224,16768,5030,NA,0.0
"US, WV",2020-10-27,1757997,459,24460,18827,5174,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1787065,NA,NA,NA,NA,NA,0.0
"US, ID",2020-10-27,1786978,33,1464,NA,1431,135,0.6586651053571428
"US, ID",2020-10-27,1786230,60,1952,1087,1892,173,0.6330503512880564
"US, ID",2020-10-27,1785236,72,2351,1557,722,212,0.6441028133924771
"US, ID",2020-10-27,1784076,82,2770,2195,493,238,0.6137184115523464
"US, ID",2020-10-27,1782820,87,3353,2776,490,265,0.5645264368795536
"US, ID",2020-10-27,1781485,91,5322,3898,1333,312,0.4187469801900464
"US, ID",2020-10-27,1780046,102,11404,3179,8123,477,0.29876734980207426
"US, ID",2020-10-27,1778096,160,19220,5964,13096,750,0.27872751598037787
"US, ID",2020-10-27,1774882,246,26134,9548,16340,1037,0.2834293585805029
"US, ID",2020-10-27,1770450,343,31113,13657,17113,1304,0.29936957909188144
"US, ID",2020-10-27,1764744,412,34950,17599,16939,NA,0.0
"US, ID",2020-10-27,1758160,460,40296,21291,18545,NA,0.0
"US, ID",2020-10-27,1750897,507,48066,24089,23470,NA,0.0
"US, ID",2020-10-27,1742810,580,60041,28056,31405,NA,0.0
"US, ID",2020-10-27,1739756,629,64608,29556,34423,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913314,NA,NA,NA,NA,NA,0.0
"US, KS",2020-10-27,2913113,77,1441,NA,1372,327,1.6208981857142857
"US, KS",2020-10-27,2911515,134,3839,266,3705,515,0.9582108435976643
"US, KS",2020-10-27,2909052,189,7705,422,7094,704,0.6526374339482707
"US, KS",2020-10-27,2905992,215,9662,547,8900,842,0.6224679894727506
"US, KS",2020-10-27,2902528,245,11020,667,10108,973,0.6306715063520871
"US, KS",2020-10-27,2898683,269,13847,779,12799,1128,0.5818692032312314
"US, KS",2020-10-27,2894392,298,19645,920,18427,1343,0.48831036614187573
"US, KS",2020-10-27,2889625,340,26055,1108,24610,1644,0.45064307095161354
"US, KS",2020-10-27,2884040,397,32086,1367,30333,1975,0.4395159316179971
"US, KS",2020-10-27,2877746,444,40334,1624,38292,2226,0.39395441030723505
"US, KS",2020-10-27,2870633,516,48333,1859,45995,NA,0.0
"US, KS",2020-10-27,2861793,635,58065,2039,53979,NA,0.0
"US, KS",2020-10-27,2851213,774,68886,2275,62254,NA,0.0
"US, KS",2020-10-27,2837802,976,80451,2549,73461,NA,0.0
"US, KS",2020-10-27,2832746,1029,86845,2659,79099,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762062,NA,NA,NA,NA,NA,0.0
"US, ND",2020-10-27,762039,8,341,138,333,42,0.8797653957142858
"US, ND",2020-10-27,761838,19,1033,437,1014,82,0.5670031807495507
"US, ND",2020-10-27,761378,40,1712,1007,665,129,0.5382176234979971
"US, ND",2020-10-27,760625,59,2520,1882,579,164,0.4648526077097507
"US, ND",2020-10-27,759592,74,3058,2630,354,197,0.460151359431935
"US, ND",2020-10-27,758446,79,3495,3139,277,226,0.46188432454526857
"US, ND",2020-10-27,757208,87,4442,3653,702,277,0.44542355438348213
"US, ND",2020-10-27,755795,100,6141,4957,1084,343,0.39895782445855715
"US, ND",2020-10-27,754165,120,7970,6815,1035,440,0.39433590249148576
"US, ND",2020-10-27,752209,139,10800,8666,1995,534,0.3531746031746036
"US, ND",2020-10-27,749947,164,14684,12177,2343,NA,0.0
"US, ND",2020-10-27,747094,227,20380,16481,3672,NA,0.0
"US, ND",2020-10-27,742914,337,27264,22500,4427,NA,0.0
"US, ND",2020-10-27,736808,461,38241,31334,6446,NA,0.0
"US, ND",2020-10-27,734309,524,43916,35533,7859,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884659,NA,NA,NA,NA,NA,0.0
"US, SD",2020-10-27,884641,6,988,261,982,45,0.32533256214285716
"US, SD",2020-10-27,884508,13,2373,1492,2360,165,0.4966588405273614
"US, SD",2020-10-27,884069,43,3792,2437,1312,290,0.5462628089210364
"US, SD",2020-10-27,883336,59,4866,3744,1063,418,0.6135869884328579
"US, SD",2020-10-27,882344,75,5833,4828,930,531,0.65024123827484
"US, SD",2020-10-27,881113,91,6681,5752,838,652,0.6970727222186586
"US, SD",2020-10-27,879622,109,7524,6543,872,742,0.70441254651781
"US, SD",2020-10-27,877848,123,8492,7474,895,808,0.6796312495794364
"US, SD",2020-10-27,875767,147,9815,8606,1062,892,0.64915217233098
"US, SD",2020-10-27,873419,162,12194,10032,2000,983,0.5758101173879429
"US, SD",2020-10-27,870859,177,16117,13425,2515,NA,0.0
"US, SD",2020-10-27,867892,218,21133,17173,3742,NA,0.0
"US, SD",2020-10-27,864166,286,28564,22413,5865,NA,0.0
"US, SD",2020-10-27,859245,375,39741,28305,11061,NA,0.0
"US, SD",2020-10-27,857243,425,45992,31194,14373,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578759,NA,NA,NA,NA,NA,0.0
"US, WY",2020-10-27,578757,1,282,140,281,43,1.0891590678571428
"US, WY",2020-10-27,578689,7,545,362,538,56,0.7339449541284429
"US, WY",2020-10-27,578584,7,701,480,214,67,0.68269818626452
"US, WY",2020-10-27,578414,15,891,634,242,84,0.6734006734006737
"US, WY",2020-10-27,578157,18,1050,833,199,93,0.6326530612244899
"US, WY",2020-10-27,577867,20,1417,1057,340,112,0.5645730416372622
"US, WY",2020-10-27,577560,21,1903,1372,510,124,0.4654305232339914
"US, WY",2020-10-27,577194,26,2589,1970,593,162,0.4469458698890914
"US, WY",2020-10-27,576786,29,3086,2577,480,187,0.4328302934913436
"US, WY",2020-10-27,576279,37,3733,3060,636,215,0.41138877195668
"US, WY",2020-10-27,575676,42,4264,3724,498,NA,0.0
"US, WY",2020-10-27,574964,50,5465,4479,936,NA,0.0
"US, WY",2020-10-27,574177,54,7611,5877,1680,NA,0.0
"US, WY",2020-10-27,573253,77,11477,7675,3725,NA,0.0
"US, WY",2020-10-27,572838,87,13298,8541,4670,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623989,NA,NA,NA,NA,NA,0.0
"US, VT",2020-10-27,623905,29,752,15,723,64,0.6079027355714286
"US, VT",2020-10-27,623294,47,862,NA,815,NA,0.0
"US, VT",2020-10-27,622511,53,932,792,87,NA,0.0
"US, VT",2020-10-27,621701,55,975,859,61,NA,0.0
"US, VT",2020-10-27,620876,55,1125,908,162,NA,0.0
"US, VT",2020-10-27,620040,56,1202,946,200,NA,0.0
"US, VT",2020-10-27,619200,56,1301,1096,149,NA,0.0
"US, VT",2020-10-27,618360,56,1405,1194,155,NA,0.0
"US, VT",2020-10-27,617499,58,1478,1302,118,NA,0.0
"US, VT",2020-10-27,616629,58,1586,1396,132,NA,0.0
"US, VT",2020-10-27,615759,58,1668,1493,117,NA,0.0
"US, VT",2020-10-27,614889,58,1739,1580,101,NA,0.0
"US, VT",2020-10-27,614019,58,1868,1659,151,NA,0.0
"US, VT",2020-10-27,613149,58,2083,1741,284,NA,0.0
"US, VT",2020-10-27,612859,58,2179,1800,321,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973764,NA,NA,NA,NA,NA,0.0
"US, DE",2020-10-27,973600,61,1926,277,1883,204,0.7565643078571428
"US, DE",2020-10-27,971688,206,4655,1173,4511,NA,0.0
"US, DE",2020-10-27,967370,367,7223,3080,3883,NA,0.0
"US, DE",2020-10-27,960837,490,9236,5103,3777,NA,0.0
"US, DE",2020-10-27,953054,540,10229,6116,3694,NA,0.0
"US, DE",2020-10-27,944753,564,11226,6665,4054,NA,0.0
"US, DE",2020-10-27,936175,581,12879,7139,5223,NA,0.0
"US, DE",2020-10-27,927355,596,14476,8076,5820,NA,0.0
"US, DE",2020-10-27,918310,608,15765,8519,6654,NA,0.0
"US, DE",2020-10-27,909140,614,16976,9101,7271,NA,0.0
"US, DE",2020-10-27,899806,630,18559,10027,7919,NA,0.0
"US, DE",2020-10-27,890266,646,20156,10541,8982,NA,0.0
"US, DE",2020-10-27,880360,675,22130,11430,10046,NA,0.0
"US, DE",2020-10-27,869958,717,24168,12732,10751,NA,0.0
"US, DE",2020-10-27,866325,735,24951,13188,11055,NA,0.0
